Pneu Marcação;Placa;Centro de custo;Data;Conferente;Modelo Pneu;Calibragem Ideal;Calibragem Encontrada;Calibragem Realizada;Dispersão;Sulco Mín.;1º Sulco;2º Sulco;3º Sulco;4º Sulco;Alinhamento;Laudo.;Observação;Eixo;Posição
118;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,13;13,11;12,93;12,93;Convergente;Pneu OK;-;1;Direito externo
108;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,9;6,43;7,96;9,08;Convergente;Pneu OK;-;3;Direito externo
171;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;R268 - 295;120;-;-;-;2;10,18;10,47;11,17;11,79;Convergente;Pneu OK;-;3;Esquerdo interno
866;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,56;7,39;7,44;7,28;Convergente;Pneu OK;-;2;Direito interno
867;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;5,52;5,74;5,7;5,64;Convergente;Pneu OK;-;2;Direito externo
1165;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,07;8,58;8,63;7,17;Convergente;Pneu OK;-;2;Esquerdo interno
117;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,13;10,6;10,52;11,27;Convergente;Pneu OK;-;3;Esquerdo externo
1073;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,35;6,39;4,56;6,65;Convergente;Pneu vazio;-;1;Esquerdo interno
1166;MRH9080;PUXADA;19/06/2020 07:15:08;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,56;9,28;9,76;7,75;Convergente;Pneu OK;-;2;Esquerdo externo
1020;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;2,39;2,02;2,2;0;Divergente;Remover imediatamente;-;3;Direito externo
670;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;8,4;7;7,8;0;Divergente;Pneu OK;-;3;Esquerdo externo
1388;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,26;11,78;12,86;10,15;Divergente;Pneu OK;-;1;Esquerdo
1038;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;12,09;11,78;12,33;0;Divergente;Pneu OK;-;2;Esquerdo externo
995;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;8,64;8,55;8,88;0;Divergente;Pneu OK;-;3;Esquerdo interno
328;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;4,81;5,03;5,23;7,29;Divergente;Pneu OK;-;-;Estepe
1387;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;9,47;10,84;11,12;10,85;Divergente;Pneu OK;-;1;Direito
994;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;11,23;10,55;10,99;0;Divergente;Pneu OK;-;2;Direito externo
993;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;11,44;11,01;11,11;0;Divergente;Pneu OK;-;2;Direito interno
954;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;2,73;3,13;2,76;0;Divergente;Pneu OK;-;3;Direito interno
951;PPP3275;PUXADA;18/06/2020 07:33:14;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;12,22;11,78;12,47;0;Divergente;Pneu OK;-;2;Esquerdo interno
894;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;3,66;3,93;3,42;3,47;Convergente;Pneu OK;-;-;Estepe
744;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;X MULTI - 295;120;-;-;-;2;11,37;10,13;11,03;11,84;Convergente;Pneu OK;-;1;Direito externo
1393;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,06;12,97;13,76;12,57;Convergente;Pneu OK;-;2;Direito interno
391;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;KMAX D - 295;120;-;-;-;2;9,65;9,68;8,95;10,66;Convergente;Pneu OK;-;1;Esquerdo interno
330;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;X MULTI - 295;120;-;-;-;2;12,13;11,97;11,84;12,39;Convergente;Pneu OK;-;1;Direito interno
1392;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;11,01;12,43;12,03;12,62;Convergente;Pneu OK;-;2;Direito externo
1010;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;8,7;6,09;6,15;6,84;Convergente;Pneu OK;-;1;Esquerdo externo
193;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;8;6,16;5,43;4,96;Convergente;Pneu OK;-;3;Direito interno
657;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;11,12;10,49;10,52;10,11;Convergente;Pneu OK;-;2;Esquerdo interno
1019;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;7,21;5,94;6,54;7,34;Convergente;Pneu OK;-;3;Esquerdo externo
376;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;6,87;5,81;6,27;6,21;Convergente;Pneu OK;-;3;Direito externo
144;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;11,55;10,53;10,41;11,59;Convergente;Pneu OK;-;2;Esquerdo externo
985;MRV5832;PUXADA;18/06/2020 07:24:22;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;7,23;6,53;6,5;7,19;Convergente;Pneu OK;-;3;Esquerdo interno
186;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;13,04;12,27;13,37;0;Divergente;Pneu OK;-;2;Esquerdo externo
767';MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;6,94;7,27;8,59;9,99;Divergente;Pneu OK;-;3;Direito externo
542;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;13,65;11,16;12,87;0;Divergente;Pneu OK;-;2;Esquerdo interno
430;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;13,29;12,08;12,13;12,37;Divergente;Pneu OK;-;3;Esquerdo externo
1086;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;11,81;8,15;10,37;0;Divergente;Pneu OK;-;1;Esquerdo
577;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;14,15;11,33;14,27;0;Divergente;Pneu OK;-;2;Direito externo
554;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;14,32;12,34;13,39;0;Divergente;Pneu OK;-;2;Direito interno
768;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;HSR2 - 275;120;-;-;-;2;7,76;5,04;7,69;8,62;Divergente;Pneu OK;-;3;Direito interno
1087;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;KMAX S - 275;120;-;-;-;2;10,36;10,22;10,21;0;Divergente;Pneu OK;-;1;Direito
474;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;M729 - 275;123;-;-;-;2;7,15;6,91;7,23;0;Divergente;Pneu OK;-;-;Estepe
361;MQO8752;ENTREGA;17/06/2020 08:12:59;JOÃO TARCISIO DA SILVEIRA;R268 - 275;123;-;-;-;2;13,22;12,68;12,77;13,1;Divergente;Pneu OK;-;3;Esquerdo interno
1378;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;14,61;14,71;14,32;14,08;Divergente;Pneu OK;-;2;Esquerdo interno
1099;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,05;6,4;6,85;8,29;Divergente;Pneu OK;-;3;Direito externo
1377;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;13,39;13,67;13,59;13,9;Divergente;Pneu OK;-;2;Esquerdo externo
1380;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;13,78;13,66;12,85;12,93;Divergente;Pneu OK;-;2;Direito externo
1379;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;14,71;12,96;13,24;13,76;Divergente;Pneu OK;-;2;Direito interno
481;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;M729 - 295;123;-;-;-;2;8,05;7,61;8,01;0;Divergente;Pneu OK;-;-;Estepe
1097;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,85;7,64;7,59;9,64;Divergente;Pneu OK;-;3;Esquerdo externo
1406;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,17;15,27;15,27;14,34;Divergente;Pneu OK;-;1;Esquerdo
1100;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;6,97;4,88;5,06;6,26;Divergente;Pneu OK;-;3;Direito interno
1098;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,73;5,62;5,93;6,01;Divergente;Pneu OK;-;3;Esquerdo interno
1407;PPP3282;PUXADA;17/06/2020 07:53:16;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,94;16,11;16,07;15,07;Divergente;Pneu OK;-;1;Direito
1142;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;4,71;3,89;3,73;5,03;Convergente;Pneu OK;-;3;Esquerdo externo
1060;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,84;11,85;11,43;0;Convergente;Pneu OK;-;1;Esquerdo externo
181;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,7;11,11;10,92;11,71;Convergente;Pneu OK;-;1;Esquerdo interno
675;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX D - 295;120;-;-;-;2;9,38;8,73;7,52;11,65;Convergente;Pneu OK;-;-;Estepe
86;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;3,95;3,51;4,2;5,79;Convergente;Pneu OK;-;1;Direito interno
191;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;12,34;12,55;12,68;13,25;Convergente;Pneu OK;-;3;Direito externo
521;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,95;12,78;12,9;11,45;Convergente;Pneu OK;-;3;Direito interno
119;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,15;5,06;4,66;5,4;Convergente;Pneu OK;-;1;Direito externo
1143;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;3,56;4,03;3,85;3,95;Convergente;Pneu OK;-;3;Esquerdo interno
520;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,8;9,54;8,57;9,8;Convergente;Pneu OK;-;2;Direito externo
1105;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,04;12,18;12,31;12,07;Convergente;Pneu OK;-;2;Esquerdo externo
37;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,24;9,74;8,29;9,2;Convergente;Pneu OK;-;2;Direito interno
760;MSI9821;PUXADA;17/06/2020 07:43:18;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,15;11,57;11,86;12,52;Convergente;Pneu OK;-;2;Esquerdo interno
1026;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,3;7,28;7,45;8,62;Convergente;Pneu OK;-;3;Esquerdo externo
527;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;5,56;3,86;2,86;4,05;Convergente;Pneu OK;-;1;Esquerdo externo
8;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;12,4;12,15;11,6;12,5;Convergente;Pneu OK;-;2;Esquerdo externo
64;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,59;14,07;14,05;13,84;Convergente;Pneu OK;-;-;Estepe
1403;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,3;9,45;9,6;8,6;Convergente;Pneu OK;-;3;Direito interno
149;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;9,62;9,85;9,71;11,04;Convergente;Pneu OK;-;1;Direito interno
158;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;11,81;12,18;12,52;12,66;Convergente;Pneu OK;-;2;Direito interno
264;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;HYBRID HS3 - 295;120;-;-;-;2;8,21;6,31;6,43;8,54;Convergente;Pneu OK;-;1;Esquerdo interno
1068;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,17;6,73;6,13;6,4;Convergente;Pneu OK;-;3;Esquerdo interno
762;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,3;11,7;10,8;11,16;Convergente;Pneu OK;-;2;Esquerdo interno
1102;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,65;11,29;12,23;13,21;Convergente;Pneu OK;-;2;Direito externo
139;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,22;9,63;9,52;10,74;Convergente;Pneu OK;-;1;Direito externo
1402;MRV5840;PUXADA;17/06/2020 07:34:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,01;8,9;8,84;8,65;Convergente;Pneu OK;-;3;Direito externo
726;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,7;6;7,58;9,98;Convergente;Pneu OK;-;2;Esquerdo externo
1394;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,66;15,84;15,61;14,33;Convergente;Pneu OK;-;2;Direito interno
1101;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,74;6,05;6,19;4,52;Convergente;Pneu OK;-;3;Direito interno
184;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;6,68;5,77;5,66;5,45;Convergente;Pneu OK;-;1;Esquerdo externo
143;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;5,53;5,14;5,39;7,01;Convergente;Pneu OK;-;3;Direito externo
1151;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,1;7;6,2;5,15;Convergente;Pneu OK;-;3;Esquerdo externo
1083;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;9,34;8,11;8,6;9,52;Convergente;Pneu OK;-;-;Estepe
146;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;7,53;6,98;7,02;8,87;Convergente;Pneu OK;-;1;Direito interno
1136;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;5,09;6,7;6,15;5,5;Convergente;Pneu OK;-;3;Esquerdo interno
1395;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;14,54;16,02;15,8;14,85;Convergente;Pneu OK;-;2;Direito externo
896;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,08;9,99;10,09;9,32;Convergente;Pneu OK;-;2;Esquerdo interno
106;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;6,88;6;6,25;7,86;Convergente;Pneu OK;-;1;Esquerdo interno
147;OYD5653;PUXADA;16/06/2020 07:58:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,09;8;8,33;9,53;Convergente;Pneu OK;-;1;Direito externo
1241;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;18,82;16,91;16,35;15,8;Divergente;Pneu OK;-;2;Esquerdo interno
1024;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;4,63;5,07;4,43;5,29;Divergente;Pneu OK;-;3;Direito externo
1240;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;17,18;16,96;17,2;17,64;Divergente;Pneu OK;-;2;Esquerdo externo
1238;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;18,99;17,91;17,86;19;Divergente;Pneu OK;-;2;Direito interno
652;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,96;9,98;8,95;7,98;Divergente;Pneu OK;-;3;Esquerdo interno
1133;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;5,51;9,18;9,86;10,33;Divergente;Pneu OK;-;1;Direito
42;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,87;10,63;10,57;9,66;Divergente;Pneu OK;-;3;Esquerdo externo
1025;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;4,51;5,41;3,52;3,75;Divergente;Pneu OK;-;3;Direito interno
1239;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;18,4;17,3;17,98;19,47;Divergente;Pneu OK;-;2;Direito externo
1132;MSM1004;PUXADA;16/06/2020 07:47:40;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;7,68;8,2;8,64;7,76;Divergente;Pneu OK;-;1;Esquerdo
1193;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;-;-;-;2;9,17;8,76;8,5;9,53;Convergente;Pneu OK;-;3;Direito externo
931;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;G658 - 1100;110;-;-;-;2;7,56;7,49;7,23;7,49;Convergente;Pneu OK;-;1;Direito interno
1194;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;-;-;-;2;12,6;11,15;12,66;12,9;Convergente;Pneu OK;-;2;Direito externo
1008;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;R268 - 1100;123;-;-;-;2;10,2;9,54;8,83;11,1;Convergente;Pneu OK;-;2;Esquerdo externo
1195;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;-;-;-;2;11,05;12,03;12,3;11,03;Convergente;Pneu OK;-;2;Direito interno
1196;MPQ5377;PUXADA;16/06/2020 07:40:50;JOÃO TARCISIO DA SILVEIRA;FR01 - 1100;120;-;-;-;2;8,09;6,85;6,31;6,61;Convergente;Pneu OK;-;1;Esquerdo externo
